"id";"codigo_ug";"nome_ug";"date_from";"date_to";"version"
1768;158437;"INST.FED.DO NORTE DE MG/CAMPUS MONTES CLAROS";"1970-01-01";"2038-01-01";1
1769;158453;"INST. FED. DO MS/CAMPUS PONTA PORA";"1970-01-01";"2038-01-01";1
1770;158472;"IFPB - CAMPUS MONTEIRO";"1970-01-01";"2038-01-01";1
1771;158568;"IF SERTAO PE/CAMPUS SALGUEIRO";"1970-01-01";"2038-01-01";1
1772;158972;"INST.FED.MATO GROSSO/CAMPUS ALTA FLORESTA";"1970-01-01";"2038-01-01";1
1773;160006;"1 BATALHAO DE INFANTARIA DE SELVA(AEROMOVEL)";"1970-01-01";"2038-01-01";1
1774;160057;"3 ESQUADRAO DE CAVALARIA MECANIZADO";"1970-01-01";"2038-01-01";1
1775;160369;"3 GRUPO DE ARTILHARIA ANTIAEREA";"1970-01-01";"2038-01-01";1
1776;170028;"DELEGACIA DA RFB EM SAO LUIS";"1970-01-01";"2038-01-01";1
1777;170205;"DELEGACIA DA RFB EM RIO BRANCO";"1970-01-01";"2038-01-01";1
1778;170335;"DELEGACIA DA RFB EM MOSSORO";"1970-01-01";"2038-01-01";1
1779;194011;"COORDENACAO REGIONAL BAIXO TOCANTINS/PA";"1970-01-01";"2038-01-01";1
1780;240001;"1A.COMISSAO BRASILEIRA DEMARCADORA DE LIMITES";"1970-01-01";"2038-01-01";1
1781;240137;"CENTRO DE TECNOLOGIAS ESTRATEG. DO NORDESTE";"1970-01-01";"2038-01-01";1
1782;250012;"SUPERINTENDENCIA ESTADUAL DO MS/AC";"1970-01-01";"2038-01-01";1
1783;250013;"SUPERINTENDENCIA ESTADUAL DO MS/AL";"1970-01-01";"2038-01-01";1
1784;253024;"COORD.VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS-MT";"1970-01-01";"2038-01-01";1
1785;323105;"GERENCIA REGIONAL DA ANM - BA";"1970-01-01";"2038-01-01";1
1786;323121;"GERENCIA REGIONAL DA ANM - RO";"1970-01-01";"2038-01-01";1
1787;343002;"SUPERINTENDENCIA DO IPHAN NO PARA, IPHAN-PA";"1970-01-01";"2038-01-01";1
1788;343007;"SUPERINTENDENCIA DO IPHAN NA BAHIA, IPHAN-BA";"1970-01-01";"2038-01-01";1
1789;510188;"GERENCIA EXECUTIVA CRICIUMA";"1970-01-01";"2038-01-01";1
1790;511286;"GERENCIA EXECUTIVA IMPERATRIZ";"1970-01-01";"2038-01-01";1
1791;511843;"GERENCIA EXECUTIVA MONTES CLAROS";"1970-01-01";"2038-01-01";1
1792;512060;"GERENCIA EXECUTIVA RIO DE JANEIRO";"1970-01-01";"2038-01-01";1
1793;712000;"SECRETARIA DA COMISSAO INTERMINIST.P/REC.MAR";"1970-01-01";"2038-01-01";1
1794;762000;"DIRETORIA DE ENSINO DA MARINHA";"1970-01-01";"2038-01-01";1
1795;763000;"DIRETORIA DO PESSOAL CIVIL DA MARINHA";"1970-01-01";"2038-01-01";1
1796;781200;"GRUPAMENTO DE FUZILEIROS NAVAIS_DO RJ";"1970-01-01";"2038-01-01";1
1797;783310;"CAPITANIA DOS PORTOS DE ALAGOAS";"1970-01-01";"2038-01-01";1
1798;160247;"32o BATALHAO DE INFANTARIA LEVE-MONTANHA";"1970-01-01";"2038-01-01";1
1799;160515;"COMANDO DA 2A BRIGADA DE INFANTARIA DE SELVA";"1970-01-01";"2038-01-01";1
1800;130026;"DISTRITO DE METEOROLOGIA DE RECIFE";"1970-01-01";"2038-01-01";1
1801;135058;"EMBRAPA/GAC";"1970-01-01";"2038-01-01";1
1802;135115;"CONAB SEDE SUREG CEARA";"1970-01-01";"2038-01-01";1
1803;153135;"INSTITUTO DE ECONOMIA INDUSTRIAL DA UFRJ";"1970-01-01";"2038-01-01";1
1804;154674;"INST. FED. DO PARANA/CAMPUS IRATI";"1970-01-01";"2038-01-01";1
1805;158333;"INST.FED.MATO GROSSO/CAMPUS CUIABA";"1970-01-01";"2038-01-01";1
1806;158359;"INST. FED. PIAUI/CAMPUS PAULISTANA";"1970-01-01";"2038-01-01";1
1807;158502;"CAMPUS RIO DE JANEIRO";"1970-01-01";"2038-01-01";1
1808;160186;"BASE ADMINISTRATIVA DO QGEX";"1970-01-01";"2038-01-01";1
1809;160357;"12 COMPANHIA DE COMUNICACOES MECANIZADA";"1970-01-01";"2038-01-01";1
1810;160421;"9 BATALHAO LOGISTICO";"1970-01-01";"2038-01-01";1
1811;193009;"DNOCS - CEST/BA - SALVADOR - BA";"1970-01-01";"2038-01-01";1
1812;195005;"CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"1970-01-01";"2038-01-01";1
1813;250023;"SUPERINTENDENCIA ESTADUAL DO MS/MT";"1970-01-01";"2038-01-01";1
1814;253014;"COORD.VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS-GO";"1970-01-01";"2038-01-01";1
1815;400064;"SUPERINTENDENCIA REGIONAL DO TRABALHO/CE";"1970-01-01";"2038-01-01";1
1816;771250;"DEPOSITO DE SOBRESSALENTES DA MARINHA_NO RJ";"1970-01-01";"2038-01-01";1
1817;158370;"INST.FED. DO RN/CAMPUS CAICO";"1970-01-01";"2038-01-01";1
1818;765000;"DIRETORIA DE SAUDE DA MARINHA";"1970-01-01";"2038-01-01";1
1819;158451;"INST. FED. DO MS/CAMPUS COXIM";"1970-01-01";"2038-01-01";1
1820;170119;"DELEGACIA DA RFB EM VOLTA REDONDA";"1970-01-01";"2038-01-01";1
1821;323122;"GERENCIA REGIONAL DA ANM - TO";"1970-01-01";"2038-01-01";1
1822;771290;"DEPOSITO DE MATERIAL DE SAUDE MB";"1970-01-01";"2038-01-01";1
1823;113601;"INSTITUTO DE PESQUISA ECONOMICA APLICADA";"1970-01-01";"2038-01-01";1
1824;153132;"DECANATO DO CENTRO DE C JUR E ECONOM. DA UFRJ";"1970-01-01";"2038-01-01";1
1825;170516;"DELEGACIA DA RFB EM ANAPOLIS";"1970-01-01";"2038-01-01";1
1826;343001;"SUPERINTENDENCIA DO IPHAN AMAZONAS, IPHAN-AM";"1970-01-01";"2038-01-01";1
1827;495600;"COMPANHIA DE PESQUISA DE RECURSOS MINERAIS";"1970-01-01";"2038-01-01";1
1828;795380;"BASE DE FUZILEIROS NAVAIS DA ILHA DAS FLORES";"1970-01-01";"2038-01-01";1
1829;160251;"BATALHAO ESCOLA DE COMUNICACOES";"1970-01-01";"2038-01-01";1
1830;511640;"GERENCIA EXECUTIVA SALVADOR";"1970-01-01";"2038-01-01";1
1831;130057;"DISTRITO DE METEOROLOGIA DE B.HORIZONTE";"1970-01-01";"2038-01-01";1
1832;155636;"COLEGIO PEDRO II - CAMPUS ENGENHO NOVO II";"1970-01-01";"2038-01-01";1
1833;160044;"23o BATALHAO DE CACADORES";"1970-01-01";"2038-01-01";1
1834;160344;"CMDO 7a BDA INF MTZ - CONT. PATRIM. E CUSTOS";"1970-01-01";"2038-01-01";1
1835;160253;"1 BATALHAO DE GUARDA";"1970-01-01";"2038-01-01";1
1836;160141;"COMISSAO REGIONAL DE OBRAS DA 9a RM";"1970-01-01";"2038-01-01";1
1837;160499;"BASE DE APOIO REGIONAL DE SOROCABA";"1970-01-01";"2038-01-01";1
1838;323109;"GERENCIA REGIONAL DA ANM - SC";"1970-01-01";"2038-01-01";1
1839;393047;"UNIDADE REGIONAL DE SAO PAULO-ANTT";"1970-01-01";"2038-01-01";1
1840;158351;"INST.FED.RORAIMA - CAMPUS NOVO PARAISO";"1970-01-01";"2038-01-01";1
1841;160074;"8o BATALHAO DE MANUENCAO DE SELVA";"1970-01-01";"2038-01-01";1
1842;170219;"DELEGACIA DA RFB EM SANTAREM";"1970-01-01";"2038-01-01";1
1843;323124;"GERENCIA REGIONAL DA ANM - AP";"1970-01-01";"2038-01-01";1
1844;373072;"SUPERINT. REG. DO RIO GRANDE DO SUL - SR(RS)";"1970-01-01";"2038-01-01";1
1845;170106;"SUPERINT. REG. ADM. DO MGI-MATO GROSSO DO SUL";"1970-01-01";"2038-01-01";1
1846;390071;"SUPERINTENDENCIA RG.NO ESTADO DO AP - DNIT";"1970-01-01";"2038-01-01";1
1847;170095;"DELEGACIA DA RFB EM DIVINOPOLIS";"1970-01-01";"2038-01-01";1
1848;158337;"INST.FED.DO TOCANTINS/CAMPUS ARAGUATINS";"1970-01-01";"2038-01-01";1
1849;170143;"DELEGACIA DA RFB EM TAUBATE";"1970-01-01";"2038-01-01";1
1850;380941;"SUPERINTENDENCIA REGIONAL DO TRABALHO/MG";"1970-01-01";"2038-01-01";1
1851;170334;"DELEGACIA DA RFB EM MARABA";"1970-01-01";"2038-01-01";1
1852;160463;"2o BATALHAO LOGISTICO LEVE";"1970-01-01";"2038-01-01";1
1853;390073;"ADM.HIDROVIARIA DAS HIDROVIAS NORDESTE-DNIT";"1970-01-01";"2038-01-01";1
1854;153275;"ESCOLA DE ARQUITETURA/UFMG";"1970-01-01";"2038-01-01";1
1855;153139;"FACULDADE DE ODONTOLOGIA DA UFRJ";"1970-01-01";"2038-01-01";1
1856;160261;"1o CGCFEX - CONTROLE PATRIMONIAL E CUSTOS";"1970-01-01";"2038-01-01";1
1857;160407;"29 BATALHAO DE INFANTARIA BLINDADO";"1970-01-01";"2038-01-01";1
1858;160474;"4  BATALHAO DE INFANTARIA LEVE";"1970-01-01";"2038-01-01";1
1859;150134;"CENTRO ACADEMICO VITORIA DE SANTO ANTAO-UFPE";"1970-01-01";"2038-01-01";1
1860;160382;"1o CENTRO DE GEOINFORMACAO";"1970-01-01";"2038-01-01";1
1861;160388;"3 REGIMENTO DE CAVALARIA DE GUARDA";"1970-01-01";"2038-01-01";1
1862;114603;"SUPERINTENDENCIA ESTADUAL DO IBGE ACRE";"1970-01-01";"2038-01-01";1
1863;114619;"SUPERINTENDENCIA ESTADUAL DO IBGE NO ES";"1970-01-01";"2038-01-01";1
1864;114639;"SUPERINTENDENCIA ESTADUAL DO TOCANTINS";"1970-01-01";"2038-01-01";1
1865;120669;"BASE AEREA DE SANTA CRUZ";"1970-01-01";"2038-01-01";1
1866;130021;"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/PI";"1970-01-01";"2038-01-01";1
1867;130069;"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/MA";"1970-01-01";"2038-01-01";1
1868;135082;"EMBRAPA/CPACP";"1970-01-01";"2038-01-01";1
1869;135315;"CONAB SEDE SUREG RIO GRANDE DO SUL";"1970-01-01";"2038-01-01";1
1870;152420;"INST. FED. DE SERGIPE/CAMPUS N.Sa DA GLORIA";"1970-01-01";"2038-01-01";1
1871;155228;"IFPE - CAMPUS IGARASSU";"1970-01-01";"2038-01-01";1
1872;155850;"INST.FED.DO MS/CAMPUS JARDIM";"1970-01-01";"2038-01-01";1
1873;156337;"PRO-REITORIA DE EXTENSAO";"1970-01-01";"2038-01-01";1
1874;158423;"INST.FED. ESPIRITO SANTO/CAMPUS SAO MATEUS";"1970-01-01";"2038-01-01";1
1875;158463;"IFPE - CAMPUS IPOJUCA";"1970-01-01";"2038-01-01";1
1876;158473;"IFPB - CAMPUS PICUI";"1970-01-01";"2038-01-01";1
1877;158512;"INST.FED.DO PARA/CAMPUS MARABA INDUSTRIAL";"1970-01-01";"2038-01-01";1
1878;158523;"INST.FED.DE GOIAS/CAMPUS FORMOSA";"1970-01-01";"2038-01-01";1
1879;158667;"IF GOIANO - CAMPUS IPORA";"1970-01-01";"2038-01-01";1
1880;158968;"CAMPUS BOA VIAGEM/IFCE";"1970-01-01";"2038-01-01";1
1881;160012;"CENTRO DE INSTRUCAO DE GUERRA NA SELVA";"1970-01-01";"2038-01-01";1
1882;160083;"GRAFICA DO EXERCITO";"1970-01-01";"2038-01-01";1
1883;160304;"BATALHAO MANUTENCAO E SUPRIMENTO DE ARMAMENTO";"1970-01-01";"2038-01-01";1
1884;160312;"ESCOLA DE ARTILHARIA DE COSTA E ANTIAEREA";"1970-01-01";"2038-01-01";1
1885;160391;"CENTRO DE PREPARACAO OFICIAIS RESERVA/PA";"1970-01-01";"2038-01-01";1
1886;170135;"DELEGACIA DA RFB EM BAURU";"1970-01-01";"2038-01-01";1
1887;170136;"DELEGACIA DA RFB EM CAMPINAS";"1970-01-01";"2038-01-01";1
1888;170213;"DELEGACIA DA RFB EM BOA VISTA";"1970-01-01";"2038-01-01";1
1889;170322;"DELEGACIA DA RFB EM ARARAQUARA";"1970-01-01";"2038-01-01";1
1890;193004;"DNOCS - CEST/RN - NATAL-RN";"1970-01-01";"2038-01-01";1
1891;193101;"IBAMA - SUPERINTENDENCIA DE ALAGOAS/AL";"1970-01-01";"2038-01-01";1
1892;240009;"DEPARTAMENTO DO SERVICO EXTERIOR - MRE";"1970-01-01";"2038-01-01";1
1893;250025;"SUPERINTENDENCIA ESTADUAL DO MS/MG";"1970-01-01";"2038-01-01";1
1894;253028;"COORD.VIG.SANIT.DE PORTOS,AER.E FRONTEIRAS-SP";"1970-01-01";"2038-01-01";1
1895;255021;"FUNDACAO NACIONAL DE SAUDE - RS";"1970-01-01";"2038-01-01";1
1896;343004;"SUPERINTENDENCIA DO IPHAN NO CEARA, IPHAN-CE";"1970-01-01";"2038-01-01";1
1897;343011;"SUPERINTENDENCIA DO IPHAN S.CATARINA,IPHAN-SC";"1970-01-01";"2038-01-01";1
1898;373046;"SUPERINT.REGIONAL DO R.GRANDE DO NORTE SR(RN)";"1970-01-01";"2038-01-01";1
1899;380045;"SUPERINT REG DO TRAB E EMPREGO/PB";"1970-01-01";"2038-01-01";1
1900;380931;"SUPERINTENDENCIA REGIONAL DO TRABALHO/AL";"1970-01-01";"2038-01-01";1
1901;393091;"UNIDADE REGIONAL DO MARANHAO - ANTT";"1970-01-01";"2038-01-01";1
1902;413008;"AGENCIA NACIONAL DE TELECOMUNICACOES-GO";"1970-01-01";"2038-01-01";1
1903;510678;"SUPERINTENDENCIA REGIONAL NORTE/CENTRO-OESTE";"1970-01-01";"2038-01-01";1
1904;510776;"GERENCIA EXECUTIVA MOSSORO";"1970-01-01";"2038-01-01";1
1905;511423;"GERENCIA EXECUTIVA SAO JOSE DOS CAMPOS";"1970-01-01";"2038-01-01";1
1906;511449;"GERENCIA EXECUTIVA ABCD";"1970-01-01";"2038-01-01";1
1907;511853;"GERENCIA EXECUTIVA POCOS DE CALDAS";"1970-01-01";"2038-01-01";1
1908;732400;"CENTRO DE EDUCACAO FISICA ALTE ADALBE. NUNES";"1970-01-01";"2038-01-01";1
1909;762500;"SERVICO DE SELECAO DO PESSOAL DA MARINHA";"1970-01-01";"2038-01-01";1
1910;784312;"CAPITANIA DOS PORTOS DO AMAPA";"1970-01-01";"2038-01-01";1
1911;784320;"CAPITANIA DOS PORTOS DO MARANHAO";"1970-01-01";"2038-01-01";1
1912;160315;"CENTRO DE CAP.FISIC.DO EXERCIT. FORT.SAO JOAO";"1970-01-01";"2038-01-01";1
1913;135596;"CONAB SEDE SUREG AMAPA";"1970-01-01";"2038-01-01";1
1914;158376;"INST.FED.RONDONIA/CAMPUS JI-PARANA";"1970-01-01";"2038-01-01";1
1915;160414;"COMANDO 6 BRIGADA DE INFANTARIA BLINDADA";"1970-01-01";"2038-01-01";1
1916;160437;"8 REGIMENTO DE CAVALARIA MECANIZADO";"1970-01-01";"2038-01-01";1
1917;193007;"DNOCS - CEST/AL-PALMEIRA DOS INDIOS";"1970-01-01";"2038-01-01";1
1918;195001;"CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"1970-01-01";"2038-01-01";1
1919;255019;"FUNDACAO NACIONAL DE SAUDE - RJ";"1970-01-01";"2038-01-01";1
1920;343018;"MUSEU DA REPUBLICA - RIO DE JANEIRO";"1970-01-01";"2038-01-01";1
1921;540006;"SNDTUR - CONTRATOS";"1970-01-01";"2038-01-01";1
1922;778000;"CAIXA DE CONSTR DE CASAS P/ O PESSOAL DA MARI";"1970-01-01";"2038-01-01";1
1923;151909;"IFPE - CAMPUS CARUARU";"1970-01-01";"2038-01-01";1
1924;925305;"EMPRESA BRAS. DE HEMOD. E BIOTETECNOLOGIA";"1970-01-01";"2038-01-01";1
1925;160090;"SECRETARIA-GERAL DO EXERCITO";"1970-01-01";"2038-01-01";1
1926;160433;"19 BATALHAO DE INFANTARIA MOTORIZADO";"1970-01-01";"2038-01-01";1
1927;343023;"CENTRO CULTURAL PACO IMPERIAL-RJ";"1970-01-01";"2038-01-01";1
1928;160255;"1 BATALHAO DE POLICIA DO EXERCITO";"1970-01-01";"2038-01-01";1
1929;153279;"ESCOLA DE ENFERMAGEM/UFMG";"1970-01-01";"2038-01-01";1
1930;160079;"COLEGIO MILITAR DE SANTA MARIA";"1970-01-01";"2038-01-01";1
1931;373015;"SUPERINTENDENCIA REGIONAL DO ACRE SR(AC)";"1970-01-01";"2038-01-01";1
1932;711100;"CENTRO DE COMUNICACAO SOCIAL DA MARINHA";"1970-01-01";"2038-01-01";1
1933;160386;"3 BATALHAO DE POLICIA DO EXERCITO";"1970-01-01";"2038-01-01";1
1934;393092;"UNIDADE REGIONAL DO RIO GRANDE DO SUL - ANTT";"1970-01-01";"2038-01-01";1
1935;170096;"DELEGACIA DA RFB EM MONTES CLAROS";"1970-01-01";"2038-01-01";1
1936;240031;"ESCRIT.DE REP.DO MINIST.RELAC.EXTERIORES/SP";"1970-01-01";"2038-01-01";1
1937;160245;"POLICLINICA MILITAR DE NITEROI";"1970-01-01";"2038-01-01";1
1938;160055;"16 BATALHAO LOGISTICO";"1970-01-01";"2038-01-01";1
1939;910808;"CENTRAIS ELETRICAS BRASILEIRAS S/A";"1970-01-01";"2038-01-01";1
1940;335022;"DATAPREV-ESCRITORIO ESTADUAL DE SERGIPE";"1970-01-01";"2038-01-01";1
1941;795400;"BATALHAO DE OPERACOES ESPECIAIS DE FN";"1970-01-01";"2038-01-01";1
1942;158262;"INST.FED.DO RS/CAMPUS RIO GRANDE";"1970-01-01";"2038-01-01";1
1943;158714;"IFSP - CAMPUS CAMPINAS";"1970-01-01";"2038-01-01";1
1944;158716;"IFSP - CAMPUS JACAREI";"1970-01-01";"2038-01-01";1
1945;156143;"UNIV. FEDERAL DE GOIAS-REGIONAL CATALAO";"1970-01-01";"2038-01-01";1
1946;114608;"SUPERINTENDENCIA ESTADUAL DO IBGE NO MARANHAO";"1970-01-01";"2038-01-01";1
1947;135002;"EMBRAPA/CPAF-ACRE";"1970-01-01";"2038-01-01";1
1948;135586;"CONAB SEDE SUREG ALAGOAS";"1970-01-01";"2038-01-01";1
1949;152737;"CAMPUS DE MACAE DA UFRJ";"1970-01-01";"2038-01-01";1
1950;155214;"INST. FED. PIAUI/CAMPUS COCAL";"1970-01-01";"2038-01-01";1
1951;155221;"INST.FED.MINAS GERAIS/GOVERNADOR VALADARES";"1970-01-01";"2038-01-01";1
1952;155895;"IFPB - CAMPUS CATOLE DO ROCHA";"1970-01-01";"2038-01-01";1
1953;156383;"INSTITUTO FED. MINAS GERAIS/SANTA LUZIA";"1970-01-01";"2038-01-01";1
1954;158280;"IFPB - CAMPUS CAJAZEIRAS";"1970-01-01";"2038-01-01";1
1955;158383;"INST.FED.DE ALAGOAS/CAMPUS PALMEIRA DOS IND.";"1970-01-01";"2038-01-01";1
1956;158394;"INST. FED. DE SERGIPE/CAMPUS LAGARTO";"1970-01-01";"2038-01-01";1
1957;158401;"CENTRO DESENV SUSTENTAVEL DO SEMIARIDO-UFCG";"1970-01-01";"2038-01-01";1
1958;158404;"INST. FED. DA BAHIA/CAMPUS BARREIRAS";"1970-01-01";"2038-01-01";1
1959;158591;"INST. FED. DA BAHIA/CAMPUS SEABRA";"1970-01-01";"2038-01-01";1
1960;158741;"IF SERTAO PE CAMPUS SERRA TALHADA";"1970-01-01";"2038-01-01";1
1961;158950;"INST.FED.MATO GROSSO/CAMPUS SORRISO";"1970-01-01";"2038-01-01";1
1962;160180;"4o B P E - CONTROLE PATRIMONIAL E CUSTOS";"1970-01-01";"2038-01-01";1
1963;160301;"COMISSAO REGIONAL DE OBRAS/1";"1970-01-01";"2038-01-01";1
1964;160377;"8 ESQUADRAO DE CAVALARIA MECANIZADO";"1970-01-01";"2038-01-01";1
1965;170187;"ALFANDEGA DA RFB EM SANTANA DO LIVRAMENTO";"1970-01-01";"2038-01-01";1
1966;170337;"DELEGACIA DA RFB EM FLORIANO";"1970-01-01";"2038-01-01";1
1967;193100;"IBAMA - SUPERINTENDENCIA DO AMAZONAS/AM";"1970-01-01";"2038-01-01";1
1968;194020;"FUNAI-COORDENACAO REGIONAL DE CAMPO GRANDE/MS";"1970-01-01";"2038-01-01";1
1969;195004;"CIA DE DES.DOS VALES DO S.FRANC.E DO PARNAIBA";"1970-01-01";"2038-01-01";1
1970;200326;"DEPEN - DIRETORIA EXECUTIVA";"1970-01-01";"2038-01-01";1
1971;200338;"SUPERINTENDENCIA REGIONAL NO DISTRITO FEDERAL";"1970-01-01";"2038-01-01";1
1972;343009;"SUPERINTENDENCIA DO IPHAN SAO PAULO, IPHAN-SP";"1970-01-01";"2038-01-01";1
1973;343014;"SUPERINTENDENCIA DO IPHAN EM GOIAS, IPHAN-GO";"1970-01-01";"2038-01-01";1
1974;380942;"SUPERINTENDENCIA REGIONAL DO TRABALHO/PE";"1970-01-01";"2038-01-01";1
1975;511364;"GERENCIA EXECUTIVA GUARULHOS";"1970-01-01";"2038-01-01";1
1976;511413;"GERENCIA EXECUTIVA SOROCABA";"1970-01-01";"2038-01-01";1
1977;511842;"GERENCIA EXECUTIVA GOVERNADOR VALADARES";"1970-01-01";"2038-01-01";1
1978;512111;"GERENCIA EXECUTIVA NITEROI";"1970-01-01";"2038-01-01";1
1979;731000;"COMANDO DO MATERIAL DE FUZILEIROS NAVAIS";"1970-01-01";"2038-01-01";1
1980;781100;"COMANDO DO GRUPAMENTO DE PATRULHA NAV. DO SUD";"1970-01-01";"2038-01-01";1
1981;781310;"CAPITANIA DOS PORTOS DO ESPIRITO SANTO";"1970-01-01";"2038-01-01";1
1982;782311;"DELEG.CAPITANIA PORTOS EM ILHEUS";"1970-01-01";"2038-01-01";1
1983;782330;"CAPITANIA FLUVIAL DO SAO FRANCISCO";"1970-01-01";"2038-01-01";1
1984;788310;"CAPITANIA FLUVIAL DA AMAZONIA OCIDENTAL";"1970-01-01";"2038-01-01";1
1985;152143;"IFB - CAMPUS RECANTO DAS EMAS";"1970-01-01";"2038-01-01";1
1986;160406;"13 COMPANHIA DEPOSITO ARMAMENTO E MUNICAO";"1970-01-01";"2038-01-01";1
1987;160409;"3 GRUPO DE ARTILHARIA DE CAMPANHA/AP";"1970-01-01";"2038-01-01";1
1988;193126;"IBAMA - SUPERINTENDENCIA DE SERGIPE/SE";"1970-01-01";"2038-01-01";1
1989;511441;"GERENCIA EXECUTIVA RIBEIRAO PRETO";"1970-01-01";"2038-01-01";1
1990;745000;"DIRETORIA DE ENGENHARIA NAVAL";"1970-01-01";"2038-01-01";1
1991;152142;"IFB - CAMPUS BRASILIA";"1970-01-01";"2038-01-01";1
1992;170047;"DELEGACIA DA RFB EM NATAL";"1970-01-01";"2038-01-01";1
1993;200330;"SECRETARIA NACIONAL DE SEG. PUBLICA - SENASP";"1970-01-01";"2038-01-01";1
1994;510918;"GERENCIA EXECUTIVA PASSO FUNDO";"1970-01-01";"2038-01-01";1
1995;155678;"INST.FED.MINAS GERAIS/CAMPUS BETIM";"1970-01-01";"2038-01-01";1
1996;200232;"SUPERINTENDENCIA DA PRF EM RORAIMA";"1970-01-01";"2038-01-01";1
1997;130149;"SERVICO FLORESTAL BRASILEIRO";"1970-01-01";"2038-01-01";1
1998;156403;"FUFSCAR - SIN";"1970-01-01";"2038-01-01";1
1999;740005;"DIRETORIA DE GESTAO DE PROGRAMAS DA MARINHA";"1970-01-01";"2038-01-01";1
2000;155633;"COLEGIO PEDRO II - CAMPUS TIJUCA I";"1970-01-01";"2038-01-01";1
2001;160323;"HOSPITAL GERAL DO RIO DE JANEIRO";"1970-01-01";"2038-01-01";1
2002;170271;"DELEGACIA DA RFB EM PALMAS";"1970-01-01";"2038-01-01";1
2003;158744;"INST.FED.DO RS/CAMPUS VACARIA";"1970-01-01";"2038-01-01";1
2004;158673;"CAMPUS DO MUCURI";"1970-01-01";"2038-01-01";1
2005;170094;"DELEGACIA DA RFB EM VARGINHA";"1970-01-01";"2038-01-01";1
2006;153162;"MUSEU NACIONAL DA UFRJ";"1970-01-01";"2038-01-01";1
2007;170091;"DELEGACIA DA RFB EM GOVERNADOR VALADARES";"1970-01-01";"2038-01-01";1
2008;323110;"GERENCIA REGIONAL DA ANM - SP";"1970-01-01";"2038-01-01";1
2009;335018;"DATAPREV-ESCRITORIO ESTADUAL DO R.GR.DO NORTE";"1970-01-01";"2038-01-01";1
2010;803400;"SERPRO - REGIONAL FLORIANOPOLIS";"1970-01-01";"2038-01-01";1
2011;158584;"IFSP - CAMPUS PRESIDENTE EPITACIO";"1970-01-01";"2038-01-01";1
2012;135325;"CONAB - SEDE SUREG SAO PAULO";"1970-01-01";"2038-01-01";1
2013;160267;"2 BATALHAO DE INFANTARIA MOTORIZADO (ES)";"1970-01-01";"2038-01-01";1
2014;926091;"CONSELHO REGIONAL DE NUTRICIONISTAS-8a - PR";"1970-01-01";"2038-01-01";1
2015;152430;"INST. FED. DE SERGIPE/CAMPUS ITABAIANA";"1970-01-01";"2038-01-01";1
2016;152756;"INST. FED. DO RN / CAMPUS PARNAMIRIM";"1970-01-01";"2038-01-01";1
2017;152803;"INST.FED.DE ALAGOAS/CAMPUS MURICI";"1970-01-01";"2038-01-01";1
2018;153255;"BIBLIOTECA UNIVERSITARIA/UFMG";"1970-01-01";"2038-01-01";1
2019;154628;"INST.FEDERAL FARROUPILHA CAMPUS JAGUARI";"1970-01-01";"2038-01-01";1
2020;154762;"INST FED SUDESTE MG CAMPUS S. J. DEL REI";"1970-01-01";"2038-01-01";1
2021;158132;"INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL";"1970-01-01";"2038-01-01";1
2022;158495;"INST.FED.MATO GROSSO/CAMPUS PONTES LACERDA";"1970-01-01";"2038-01-01";1
2023;158561;"IFAM - CAMPUS TABATINGA";"1970-01-01";"2038-01-01";1
2024;158567;"INST.FED.DO PARA/CAMPUS ITAITUBA";"1970-01-01";"2038-01-01";1
2025;158705;"HOSPITAL UNIVERSITARIO JULIO M BANDEIRA MELLO";"1970-01-01";"2038-01-01";1
2026;158886;"INST.FED.ESPIRITO SANTO/CAMPUS BARRA SAO FRAN";"1970-01-01";"2038-01-01";1
2027;158970;"INST.FED.MATO GROSSO/CAMPUS PRIMAVERA DO LEST";"1970-01-01";"2038-01-01";1
2028;170172;"ALFANDEGA DA RFB PORTO DE ITAJAI";"1970-01-01";"2038-01-01";1
2029;193105;"IBAMA - SUPERINTENDENCIA DO ACRE/AC";"1970-01-01";"2038-01-01";1
2030;194033;"COORDENACAO REGIONAL ARAGUAIA TOCANTINS/TO";"1970-01-01";"2038-01-01";1
2031;200131;"SUPERINTENDENCIA DA PRF EM RONDONIA";"1970-01-01";"2038-01-01";1
2032;201063;"DIVISAO DE PESSOAL EX-TERRITORIO DE RORAIMA";"1970-01-01";"2038-01-01";1
2033;240019;"DEPTO CIENCIA,TECN E PROPRIEDADE INTELECTUAL";"1970-01-01";"2038-01-01";1
2034;343034;"SUPERINTENDENCIA DO IPHAN M.G.DO SUL,IPHAN-MS";"1970-01-01";"2038-01-01";1
2035;511080;"GERENCIA EXECUTIVA CUIABA";"1970-01-01";"2038-01-01";1
2036;511673;"GERENCIA EXECUTIVA VITORIA DA CONQUISTA";"1970-01-01";"2038-01-01";1
2037;130018;"SUPERINT.DE AGRICULTURA E PECUARIA - SFA/TO";"1970-01-01";"2038-01-01";1
